actor;director;genre;movie_id;name;rating;runtime;votes;year;release_date;index;video_id;view_count;like_count;dislike_count;comment_count;budget;revenue;is_sequel;mpaa;screen_count;season;seasonality;like_ratio;is_profitable;revenue_range;polarity_tb;w_polarity_tb;count_pos_tb;count_neg_tb;polarity_sia;w_polarity_sia;count_pos_sia;count_neg_sia;polarity_avg;w_polarity_avg;pos_neg_ratio;pos_neg_ratio_1;pos_neg_ratio_3;pos_neg_ratio_5
Leslie Easterbrook, Kane Hodder, J.D. Hart, Michele Grey Hartsoe;Jason Stoddard;Horror, Thriller;tt1566637;The Afflicted;4.6;85.0;1093.0;2011.0;1 March 2012 (USA);733;kGwrMRHN428;127417.0;189.0;31.0;98.0;180000.0;175742.0;0;Not Rated;13;Winter;0.1557;5.9375;False;I;-0.07259545701243653;-0.02414351949969387;22.0;30.0;-0.25509298245614037;-0.24165637583892616;20.0;37.0;-0.16384421973428845;-0.13289994766931001;0.5526315789473685;0.5277777777777778;0.5;0.4
Josh Hutcherson, Dwayne Johnson, Michael Caine, Luis Guzmán;Brad Peyton;Action, Adventure, Comedy;tt1397514;Journey 2: The Mysterious Island;5.8;94.0;81326.0;2012.0;10 February 2012 (USA);102;qdFCjwcK8IE;2730923.0;5465.0;353.0;848.0;79000000.0;103860290.0;0;PG;3500;Winter;0.1557;15.440677966101696;True;C;0.2670969780027314;0.22333952233105225;324.0;108.0;0.24743557894736815;0.21779046483909417;328.0;147.0;0.2572662784750498;0.2205649935850732;2.222972972972973;2.2928571428571427;2.675675675675676;2.68
Denzel Washington, Ryan Reynolds, Robert Patrick, Vera Farmiga;Daniel Espinosa;Action, Adventure, Crime;tt1599348;Safe House;6.8;115.0;188600.0;2012.0;10 February 2012 (USA);107;oWzTOoOpFa8;9642875.0;5878.0;571.0;1630.0;85000000.0;126373434.0;0;R;3121;Winter;0.1557;10.277972027972028;True;C;0.25114764734502376;0.2535365954957067;765.0;221.0;0.21984293838862573;0.22248562091503266;682.0;373.0;0.23549529286682475;0.23801110820536966;1.8262032085561497;1.8269230769230769;2.8689320388349513;3.0588235294117645
Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger;McG;Action, Comedy, Romance;tt1596350;This Means War;6.3;103.0;165115.0;2012.0;17 February 2012 (USA);114;oleuD8479uM;2787611.0;6732.0;276.0;852.0;65000000.0;54760791.0;0;PG-13;3189;Winter;0.1557;24.306859205776174;False;E;0.2729637427396187;0.46620614927285003;326.0;102.0;0.29400552268244556;0.4386361122008631;371.0;136.0;0.28348463271103214;0.4524211307368566;2.7153284671532845;2.7557251908396947;3.138888888888889;3.2027027027027026
Rachel McAdams, Channing Tatum, Sam Neill, Jessica Lange;Michael Sucsy;Drama, Romance;tt1606389;The Vow;6.8;104.0;170067.0;2012.0;10 February 2012 (USA);118;PcL24s-S6ns;3827428.0;13389.0;318.0;226.0;30000000.0;125014030.0;0;PG-13;3038;Winter;0.1557;41.974921630094045;True;C;0.34970114087301585;0.2499925747084548;63.0;18.0;0.35456442307692304;0.3165886784140969;82.0;22.0;0.35213278197496944;0.28329062656127585;3.608695652173913;3.5;3.8823529411764706;8.166666666666666
Sylvester Stallone, Jason Momoa, Christian Slater, Sung Kang;Walter Hill;Action, Crime, Thriller;tt1308729;Bullet to the Head;5.7;92.0;44107.0;2012.0;1 February 2013 (USA);154;UuCUpV81tNE;3928987.0;7534.0;467.0;1530.0;55000000.0;9483821.0;0;R;2404;Winter;0.1557;16.10042735042735;False;H;0.14677242878533903;0.14419571660530756;607.0;300.0;0.11091949685534565;0.1211248520710059;566.0;388.0;0.12884596282034233;0.13266028433815674;1.4575835475578407;1.5013623978201636;1.6262626262626263;1.4086538461538463
Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea;Måns Mårlind, Björn Stein;Action, Fantasy, Horror;tt1496025;Underworld Awakening;6.4;88.0;136110.0;2012.0;20 January 2012 (USA);174;tUcrbUCWKQc;4180538.0;8804.0;279.0;2931.0;70000000.0;62321039.0;1;R;3078;Winter;0.1557;31.446428571428573;False;E;0.1626527714784028;0.1675064491948999;1217.0;555.0;0.13304226533822772;0.1370862544711293;1143.0;764.0;0.14784751840831525;0.1522963518330146;1.4954248366013072;1.5156889495225103;1.6276771004942339;1.541019955654102
Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale, Robert Wahlberg;Baltasar Kormákur;Action, Crime, Drama;tt1524137;Contraband;6.5;109.0;110335.0;2012.0;13 January 2012 (USA);180;3sYntGCj8R0;7443447.0;3392.0;1562.0;983.0;25000000.0;66528000.0;0;R;2870;Winter;0.1557;2.1708253358925145;True;D;0.16988786186918747;0.1763145678202647;364.0;204.0;0.11885097690941362;0.10997682539682539;344.0;219.0;0.14436941938930054;0.14314569660854504;1.5681818181818181;1.6;1.6477272727272727;1.509090909090909
Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez;Asger Leth;Action, Adventure, Crime;tt1568338;Man on a Ledge;6.6;102.0;136019.0;2012.0;27 January 2012 (USA);192;sBJSfqdhyTg;3925417.0;3436.0;235.0;1039.0;42000000.0;18620000.0;0;PG-13;2998;Winter;0.1557;14.563559322033898;False;G;0.23528142346389821;0.2670110693451809;428.0;162.0;0.24809389067524099;0.2513190715181932;441.0;181.0;0.2416876570695696;0.259165070431687;2.4285714285714284;2.3966480446927374;2.8222222222222224;2.8181818181818183
Alex Veadov, Roselyn Sanchez, Nestor Serrano, Rorke Denver;Mike McCoy, Scott Waugh;Action, Adventure, Drama;tt1591479;Act of Valor;6.5;110.0;63147.0;2012.0;24 February 2012 (USA);224;ZnlPgo9TaGo;11389348.0;27998.0;1436.0;8648.0;12000000.0;70012847.0;0;R;3053;Winter;0.1557;19.484342379958246;True;D;0.1333694749379947;0.16235340690957323;3453.0;1865.0;0.044697302309897186;0.11712993393393394;3181.0;2750.0;0.08903338862394594;0.1397416704217536;1.1566703017084696;1.164127951256664;1.2544684854186265;1.1278567016676961
Al Pacino, Christopher Walken, Alan Arkin, Julianna Margulies;Fisher Stevens;Comedy, Crime, Thriller;tt1389096;Stand Up Guys;6.5;95.0;49979.0;2012.0;1 February 2013 (USA);250;NApJNjPTqZs;1908928.0;3388.0;180.0;677.0;15000000.0;3301046.0;0;R;670;Winter;0.1557;18.723756906077348;False;H;0.3106977327564606;0.30390054971411395;298.0;96.0;0.3255263157894735;0.34797420886075947;303.0;96.0;0.31811202427296703;0.3259373792874367;3.134020618556701;3.1914893617021276;3.7534246575342465;4.088888888888889
Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes;Benh Zeitlin;Adventure, Drama, Fantasy;tt2125435;Beasts of the Southern Wild;7.3;93.0;76628.0;2012.0;11 January 2013 (Turkey);262;pvqZzSMIZa0;308730.0;1270.0;35.0;83.0;1800000.0;12795746.0;0;PG-13;318;Winter;0.1557;35.30555555555556;True;G;0.1958549429828213;0.24496507426981423;30.0;8.0;0.17859772727272727;0.2189007984031936;27.0;17.0;0.18722633512777428;0.23193293633650391;1.5555555555555556;1.588235294117647;2.0833333333333335;2.2222222222222223
Queen Latifah, Dolly Parton, Keke Palmer, Jeremy Jordan;Todd Graff;Comedy, Drama, Music;tt1710396;Joyful Noise;5.8;118.0;7480.0;2012.0;13 January 2012 (USA);278;fJnqTSDSEO4;675762.0;4661.0;103.0;180.0;25000000.0;30920167.0;0;PG-13;2735;Winter;0.1557;44.82692307692308;True;F;0.43671929112636243;0.5878526195132588;76.0;12.0;0.470095698924731;0.46065716639209225;79.0;14.0;0.4534074950255467;0.5242548929526756;5.333333333333333;6.153846153846154;6.333333333333333;6.666666666666667
Cuba Gooding Jr., Gerald McRaney, David Oyelowo, Andre Royo;Anthony Hemingway;Action, Adventure, Drama;tt0485985;Red Tails;5.9;125.0;31398.0;2012.0;20 January 2012 (USA);316;BpA6TC0T_Lw;9736835.0;27107.0;2133.0;10862.0;58000000.0;49876377.0;0;PG-13;2573;Winter;0.1557;12.7029053420806;False;E;0.11969460201724257;0.11641790961071612;2669.0;1478.0;-0.057462621789193584;-0.07587738426205728;2142.0;2374.0;0.03111599011402449;0.020270262674329416;0.9023157894736842;0.8921270117442366;0.8701492537313433;0.7683004455760662
Drew Barrymore, John Krasinski, John Pingayak, Ahmaogak Sweeney;Ken Kwapis;Biography, Drama, Family;tt1430615;Big Miracle;6.5;107.0;17278.0;2012.0;3 February 2012 (USA);318;Qv-mWQUoXOg;644998.0;1714.0;81.0;352.0;40000000.0;20113965.0;0;PG;2133;Winter;0.1557;20.914634146341463;False;F;0.12268308794069972;0.1414599748588197;114.0;75.0;0.16136944444444434;0.11973966666666669;136.0;80.0;0.14202626619257203;0.13059982076274318;1.691358024691358;1.705128205128205;1.8208955223880596;1.7083333333333333
Gina Gershon, Val Kilmer, Kelli Giddish, Ray Liotta;Jesse Baget;Comedy, Thriller;tt2005164;Breathless;5.1;92.0;1223.0;2012.0;9 January 2016 (Japan);632;WCDEAu4R8hA;158627.0;474.0;33.0;29.0;5000000.0;19910002.0;0;R;1166;Winter;0.1557;13.970588235294118;True;G;0.17264616459928958;0.15343634558587826;18.0;6.0;0.3185391304347826;0.5553961904761906;18.0;5.0;0.24559264751703608;0.35441626803103443;3.1666666666666665;3.1666666666666665;2.3333333333333335;2.4
Stacey Dash, Wesley Jonathan, Jason Weaver, Reagan Gomez-Preston;Corey Grant;Comedy, Drama;tt1653002;Dysfunctional Friends;5.2;111.0;756.0;2012.0;3 February 2012 (USA);838;adm5Nkgwgro;229906.0;352.0;34.0;122.0;1800000.0;13546.0;0;Not Rated;2;Winter;0.1557;10.085714285714285;False;I;0.2826254213334374;0.32551186231426704;62.0;14.0;0.3698790123456791;0.3893326086956522;64.0;17.0;0.32625221683955824;0.35742223550495966;3.611111111111111;3.9375;4.615384615384615;4.444444444444445
Robert Carlyle, Alexia Rasmussen, Kathleen Wilhoite, A Martinez;Marshall Lewy;Drama;tt1918727;California Solo;6.3;94.0;953.0;2012.0;25 January 2012 (USA);994;5nfkvOJQRXk;113926.0;600.0;23.0;157.0;200000.0;15368.0;0;Not Rated;2;Winter;0.1557;25.041666666666668;False;I;0.344916347963223;0.3841208236569565;62.0;12.0;0.39934827586206895;0.49302531645569625;70.0;17.0;0.37213231191264595;0.4385730700563264;3.9444444444444446;3.888888888888889;5.076923076923077;6.428571428571429
Alex Karpovsky, Tarik Lowe, Arielle Kebbel, Sophia Takal;Daniel Schechter;Comedy;tt1874789;Supporting Characters;6.4;87.0;812.0;2012.0;25 January 2013 (USA);1496;jzDYHJerN1s;55343.0;231.0;30.0;33.0;60000.0;4917.0;0;Not Rated;1;Winter;0.1557;7.483870967741935;False;I;0.322979797979798;0.32872727272727276;21.0;3.0;0.3773272727272726;0.3968695652173913;18.0;4.0;0.35015353535353533;0.362798418972332;3.8;3.8;3.2;11.0
Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster;Peter Berg;Action, Biography, Drama;tt1091191;Lone Survivor;7.5;121.0;241420.0;2013.0;10 January 2014 (USA);68;yoLFk4JK_RM;17227729.0;39778.0;3267.0;11191.0;40000000.0;125095601.0;0;R;3285;Winter;0.1557;12.172276621787026;True;C;0.13790128797613105;0.11785108335879997;4251.0;2245.0;0.0022411527217041797;0.05230392472771802;3707.0;3476.0;0.07007122034891762;0.08507750404325899;1.0664365832614322;1.063397129186603;1.0828360828360828;0.9877772747849706
Alice Englert, Viola Davis, Emma Thompson, Alden Ehrenreich;Richard LaGravenese;Drama, Fantasy, Romance;tt1559547;Beautiful Creatures;6.2;124.0;78571.0;2013.0;14 February 2013 (USA);89;r9rjhB7KWEc;4981718.0;15482.0;960.0;4836.0;60000000.0;19452138.0;0;PG-13;12;Winter;0.1557;16.11134235171696;False;G;0.23241736301964624;0.24995799039686734;2235.0;762.0;0.20921753424657472;0.21198455060480784;2112.0;1173.0;0.22081744863311048;0.2309712705008376;1.7998296422487223;1.8540734109221129;2.119182746878547;2.1216848673946958
Emma Stone, Stephen Merchant, Richard Gere, Liev Schreiber;Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk;Comedy;tt1333125;Movie 43;4.3;94.0;90608.0;2013.0;25 January 2013 (USA);94;A9fBCkwDW8c;3055517.0;6606.0;1038.0;896.0;6000000.0;8828771.0;0;R;2023;Winter;0.1557;6.358999037536092;True;H;0.06685992029882817;0.004753565166066651;245.0;184.0;0.05664679911699781;-0.07508269520651195;246.0;207.0;0.06175335970791299;-0.03516456502022265;1.1875;1.218274111675127;1.2694610778443114;1.1842105263157894
Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead;John Moore;Action, Thriller;tt1606378;A Good Day to Die Hard;5.3;98.0;185289.0;2013.0;14 February 2013 (USA);99;0_0K7ZfU2e0;887709.0;2137.0;100.0;397.0;92000000.0;67349198.0;1;R;3555;Winter;0.1557;21.168316831683168;False;D;0.18362587186975854;0.13359280102878607;136.0;57.0;0.09978820754716983;0.05875043731778429;126.0;86.0;0.14170703970846418;0.09617161917328518;1.4597701149425288;1.4761904761904763;1.7272727272727273;1.42
Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi;Ruben Fleischer;Action, Crime, Drama;tt1321870;Gangster Squad;6.7;113.0;192625.0;2013.0;11 January 2013 (USA);110;LlbN5cQKZik;973552.0;1768.0;52.0;149.0;60000000.0;46000903.0;0;R;3103;Winter;0.1557;33.37735849056604;False;E;0.3130198836321415;0.22145547352805303;54.0;19.0;0.2269988095238095;0.3028487804878049;58.0;26.0;0.2700093465779755;0.26215212700792895;2.185185185185185;2.4583333333333335;2.4;2.3076923076923075
Oscar Isaac, Carey Mulligan, John Goodman, Garrett Hedlund;Ethan Coen, Joel Coen;Drama, Music;tt2042568;Inside Llewyn Davis;7.5;104.0;120449.0;2013.0;10 January 2014 (USA);140;eXMuR-Nsylg;548977.0;1727.0;52.0;291.0;11000000.0;13235319.0;0;R;729;Winter;0.1557;32.60377358490566;True;G;0.2336223071694754;0.1904061513005803;93.0;33.0;0.2670576642335767;0.40890767543859646;94.0;43.0;0.25033998570152605;0.2996569133695884;2.159090909090909;2.090909090909091;2.3783783783783785;2.9166666666666665
Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons;Lasse Hallström;Drama, Romance, Thriller;tt1702439;Safe Haven;6.7;115.0;94487.0;2013.0;14 February 2013 (USA);3996;p4vhm3_-3VM;4099009.0;10005.0;416.0;811.0;28000000.0;71349120.0;0;PG-13;3223;Winter;0.1557;23.995203836930454;True;D;0.31561317446921594;0.3579400566273713;327.0;82.0;0.298091216216216;0.6511280802292264;321.0;123.0;0.30685219534271596;0.5045340684282988;2.596774193548387;2.7304347826086954;3.202247191011236;3.3728813559322033
Nicholas Hoult, Teresa Palmer, John Malkovich, Analeigh Tipton;Jonathan Levine;Comedy, Horror, Romance;tt1588173;Warm Bodies;6.9;98.0;205829.0;2013.0;1 February 2013 (USA);174;07s-cNFffDM;14968912.0;75490.0;2355.0;15258.0;35000000.0;66380662.0;0;PG-13;3009;Winter;0.1557;32.04202037351443;True;D;0.3349835509953045;0.25834372616969964;6595.0;1503.0;0.37472625975869167;0.4091830262536276;6609.0;1845.0;0.3548549053769981;0.33376337621166363;3.580715059588299;3.733294930875576;4.190807799442897;4.842105263157895
Jason Statham, Jennifer Lopez, Michael Chiklis, Nick Nolte;Taylor Hackford;Action, Crime, Romance;tt1904996;Parker;6.2;118.0;103533.0;2013.0;25 January 2013 (USA);181;UcoG6NwxEF4;10181014.0;8122.0;1883.0;265.0;35000000.0;17616641.0;0;R;2238;Winter;0.1557;4.3115711252653925;False;G;0.2325325169329734;0.22583888693026952;64.0;25.0;0.23219433962264152;0.3511683582089552;75.0;31.0;0.23236342827780745;0.2885036225696124;2.375;2.3548387096774195;2.64;2.75
Meryl Streep, Dermot Mulroney, Julia Roberts, Juliette Lewis;John Wells;Drama;tt1322269;August: Osage County;7.2;121.0;78127.0;2013.0;10 January 2014 (USA);206;9Hd_uO72h1s;2818312.0;4459.0;317.0;1171.0;25000000.0;37738503.0;0;R;2411;Winter;0.1557;14.025157232704403;True;F;0.30548386639729935;0.2153596350714052;505.0;106.0;0.3435288732394364;0.3135534944823962;530.0;180.0;0.3245063698183679;0.2644565647769007;2.9337016574585637;2.9771428571428573;3.2847222222222223;4.986301369863014
Tilda Swinton, Tom Hiddleston, Mia Wasikowska, John Hurt;Jim Jarmusch;Comedy, Drama, Fantasy;tt1714915;Only Lovers Left Alive;7.3;123.0;78580.0;2013.0;14 February 2014 (Turkey);214;ycOKvWrwYFo;2324642.0;6634.0;235.0;601.0;7000000.0;1879534.0;0;R;95;Winter;0.1557;28.114406779661017;False;H;0.28350831004200105;0.16133788523658718;216.0;51.0;0.3439240143369177;0.47864580949175367;206.0;73.0;0.3137161621894594;0.3199918473641704;2.7972972972972974;2.808219178082192;3.032258064516129;3.8205128205128207
Jason Bateman, Melissa McCarthy, John Cho, Amanda Peet;Seth Gordon;Adventure, Comedy, Crime;tt2024432;Identity Thief;5.7;111.0;112106.0;2013.0;8 February 2013 (USA);242;uO12W35DpsQ;4695857.0;11879.0;582.0;1071.0;35000000.0;134506920.0;0;R;3230;Winter;0.1557;20.37735849056604;True;C;0.26022066029213253;0.29881263000978103;460.0;163.0;0.2678813782991204;0.45353052164261937;474.0;208.0;0.26405101929562647;0.3761715758262002;2.272727272727273;2.341708542713568;2.8223684210526314;2.8363636363636364
Dwayne Johnson, Susan Sarandon, Jon Bernthal, Rafi Gavron;Ric Roman Waugh;Action, Drama, Thriller;tt0882977;Snitch;6.5;112.0;76458.0;2013.0;22 February 2013 (USA);250;rieI5g9fgRc;7492349.0;11177.0;562.0;2061.0;15000000.0;42930462.0;0;PG-13;2511;Winter;0.1557;19.854351687388988;True;E;0.20863743525046632;0.2584322271931733;722.0;345.0;0.12750577427821516;0.15668220338983052;700.0;443.0;0.16807160476434074;0.20755721529150192;1.5788288288288288;1.5883720930232559;1.7318435754189945;1.5490196078431373
Mark Strong, Taissa Farmiga, Brian Cox, Saskia Reeves;Jorge Dorado;Drama, Mystery, Sci-Fi;tt1715336;Anna;6.5;99.0;19171.0;2013.0;24 January 2014 (Spain);299;qDsAtOVTtqk;3353545.0;18829.0;1554.0;864.0;7000000.0;4288.0;0;R;15;Winter;0.1557;12.109324758842444;False;I;0.39500368485240034;0.2744410540316444;201.0;35.0;0.29664703832752565;0.0621354252683733;218.0;69.0;0.345825361589963;0.16828823965000886;3.1285714285714286;3.1449275362318843;3.338709677419355;3.806451612903226
Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright;Allen Hughes;Crime, Drama, Thriller;tt1235522;Broken City;6.2;109.0;70759.0;2013.0;18 January 2013 (USA);301;Etqxx_5Q7R8;360884.0;702.0;33.0;25.0;35000000.0;19701164.0;0;R;2622;Winter;0.1557;20.676470588235293;False;G;0.4875;0.4875;4.0;0.0;-0.12044999999999997;-0.16671875000000003;4.0;10.0;0.183525;0.16039062499999998;0.45454545454545453;0.45454545454545453;0.45454545454545453;2.0
Keri Russell, Jake Brennan, Josh Hamilton, Dakota Goyo;Scott Stewart;Horror, Sci-Fi, Thriller;tt2387433;Dark Skies;6.3;97.0;64976.0;2013.0;22 February 2013 (USA);320;K8iLp1xQtPQ;6490436.0;9993.0;1014.0;3916.0;3500000.0;17411930.0;0;PG-13;2313;Winter;0.1557;9.846305418719211;True;G;0.10416897699210458;-0.025734568217355487;1448.0;956.0;0.0860491207502931;0.047455611525287135;1455.0;1104.0;0.09510904887119884;0.010860521653965824;1.3176470588235294;1.3447293447293447;1.4460093896713615;1.310517529215359
Marlon Wayans, Essence Atkins, Marlene Forte, David Koechner;Michael Tiddes;Comedy, Fantasy;tt2243537;A Haunted House;5.1;86.0;39525.0;2013.0;11 January 2013 (USA);354;J50vA5VLR6k;14265026.0;53938.0;2795.0;7829.0;2500000.0;40041683.0;1;R;2160;Winter;0.1557;19.2914878397711;True;E;0.21421661778744377;0.2632022714066866;3222.0;1371.0;0.1701452511848333;0.06766991512103113;3298.0;1977.0;0.19218093448613854;0.16543609326385889;1.667846309403438;1.788248337028825;2.0468204053109713;2.1375
Rob Corddry, Leslie Bibb, Alex Berg, Keegan-Michael Key;Robert Ben Garant, Thomas Lennon;Comedy, Horror;tt2318527;Hell Baby;4.9;98.0;8340.0;2013.0;March 2014 (UK);460;EOAQuBtfNlc;5329648.0;33474.0;2430.0;849.0;2500000.0;4980.0;0;R;10;Winter;0.1557;13.770053475935828;False;I;0.10608186500304892;0.06172311576036976;211.0;128.0;0.004873113207547177;-0.13741810146395353;219.0;205.0;0.055477489105298046;-0.037847492851791883;1.0679611650485437;1.1025641025641026;1.1333333333333333;0.8492063492063492
Paul Walker, Norman Reedus, Elijah Wood, Brendan Fraser;Wayne Kramer;Action, Comedy, Crime;tt1741243;Pawn Shop Chronicles;6.0;112.0;9796.0;2013.0;18 January 2014 (Japan);462;dfg6V4tyfDY;1396917.0;2606.0;230.0;432.0;5000000.0;4915.0;0;R;15;Winter;0.1557;11.285714285714286;False;I;0.17598597906936042;0.2586722618505633;176.0;72.0;0.20579305019305008;0.2747510040160642;174.0;85.0;0.19088951463120524;0.2667116329333138;2.0348837209302326;2.0617283950617282;2.2205882352941178;2.3555555555555556
Stephen Dorff, Stephen Lang, David Boreanaz, James Woods;Brian A. Miller;Crime, Drama;tt1925479;Officer Down;5.5;98.0;4932.0;2013.0;21 February 2013 (United Arab Emirates);530;hvvusI6Sh64;1229660.0;542.0;298.0;245.0;12000000.0;0.0;0;R;1;Winter;0.1557;1.8160535117056855;False;I;0.09964601800316086;0.11338445321106613;81.0;59.0;0.07308815789473688;0.13047261904761903;85.0;67.0;0.08636708794894887;0.12192853612934258;1.2647058823529411;1.2727272727272727;1.3272727272727274;1.0
Christopher Walken, Juvenile, Christian Slater, Q'orianka Kilcher;Leone Marucci;Action, Crime, Drama;tt0817545;The Power of Few;5.2;96.0;3292.0;2013.0;15 February 2013 (USA);656;r8UpTLPVwT0;371047.0;372.0;147.0;132.0;4000000.0;30444.0;0;R;5;Winter;0.1557;2.52027027027027;False;I;-0.07472760172143973;-0.049747957516339855;31.0;40.0;-0.01944189189189188;-0.03949444444444444;34.0;40.0;-0.04708474680666581;-0.04462120098039215;0.8536585365853658;0.9210526315789473;0.90625;0.782608695652174
Henry Ian Cusick, Nicki Aycox, Stephen Lang, David Margulies;Larry Brand;Thriller;tt2387589;The Girl on the Train;4.4;80.0;787.0;2013.0;25 February 2016 (USA);60;KkoEE1i0CX8;9048955.0;25438.0;1212.0;3148.0;8000000.0;9573000.0;0;R;10;Winter;0.1557;20.9719703215169;True;H;0.24712620230055404;0.2894773708471588;861.0;292.0;0.19561591804570552;0.1425955901338588;825.0;444.0;0.2213710601731298;0.2160364804905088;1.8561797752808988;1.8717948717948718;2.0112359550561796;2.3410138248847927
Danai Gurira, Isaach De Bankolé, Anthony Okungbowa, Bukky Ajayi;Andrew Dosunmu;Drama;tt2094890;Mother of George;6.4;107.0;948.0;2013.0;18 January 2013 (USA);977;EF7IPYNElKA;162300.0;601.0;16.0;50.0;750000.0;145400.0;0;R;8;Winter;0.1557;35.411764705882355;False;I;0.34285138636751544;0.3422207907599322;23.0;8.0;0.31573125;0.28306683673469385;23.0;9.0;0.32929131818375773;0.31264381374731304;2.4;2.4;2.5555555555555554;2.5
Kristi McKay, Matt 'Goose' Goosherst, Kedryn Carpenter, Daniel G. Cramer;Glenn Berggoetz;Comedy, Horror;tt2673854;Midget Zombie Takeover;6.3;73.0;54.0;2013.0;8 February 2013 (USA);2649;ISh0d_Xh5Rs;20660.0;54.0;32.0;37.0;2000.0;11000.0;0;Not Rated;3;Winter;0.1557;1.6666666666666667;True;I;0.04230017006802721;0.06949675324675324;12.0;9.0;0.12373181818181819;0.158628;12.0;10.0;0.08301599412492269;0.11406237662337662;1.1818181818181819;1.1818181818181819;1.0;1.1666666666666667
